formula,c_11,c_12,c_13,c_22,c_23,c_33
Pt2O2,161.47538627374118,31.576376496571083,3.936923988717173e-9,161.32104142986807,3.9452397515763815e-9,29.63472453424172
Pt2P2S6,67.29531653275795,33.271838797941626,-0.011073222884777823,67.6303282335376,-0.07208989213503572,34.021138791929125
Pt2S4,72.4110734029268,5.099567643011567,8.73667233350171e-6,96.84852395099657,8.606249348712737e-6,59.710814380668054
Pt2Se2,83.75070993258714,30.584731550144543,9.717887351665268e-8,83.72458283492874,9.614707772023674e-8,50.03939655773411
Pt2Se4,47.55155009911529,3.24689504421888,-0.0002304078386580314,74.8241258263893,-0.0005136151077975461,49.88932290449628
Pt2Se6,35.0835629983116,12.01995931363638,0.008498436124078334,88.46835805394753,0.023605333236860395,24.120869237997123
Pt2Te2,81.96455003003544,66.40900413621382,0.005898556836947236,82.61765875030936,0.004872867758128454,18.033871925402334
Pt2Te4,28.875259202548904,0.2162476068587936,-4.108022677574883e-5,60.61359743952988,-4.6070384843116634e-5,45.37518241545735
Pt2Te6,26.056784508671008,9.192154361790939,-0.43791231082164433,67.70498229752296,-1.0269436643603511,10.764863856652596
PtO2,139.98748016401936,35.50685753964487,-0.06095822898802936,141.04860303877123,-0.016166227735060896,108.10313227919515
PtS2,86.26551459812816,20.428823300505336,0.007276044265289136,86.77299781577894,0.006635827618743309,63.01699536496929
PtSe2,44.147460932178326,12.31838072418969,-0.08640662660003333,43.902248908333085,-0.08756913036599144,30.937181310840362
PtTe2,43.56978414627985,12.848017805856252,0.0009628754823603368,44.51437091471246,0.0012354030342713828,29.756615100730542
Rb2Br2,7.551292905035751,0.47708317030932496,-8.653015445625735e-11,7.551289718933851,-8.653015445625735e-11,5.656640179113174
Rb2Cl2,10.434291835946592,1.794481794055933,4.968164709460887e-6,10.430282460615478,4.968164709460887e-6,6.803443220086897
Rb2I2,5.439375857002404,-0.1059145025926608,2.8626868184771178e-8,5.439382443087607,2.8626868184771178e-8,4.325751065496958
Re2Cl2,-210.74783004852094,52.826873294614316,3.0709548318326774,68.09039414373726,0.44961087744452805,10.530445067138793
Re2I2,98.20299673603114,32.92133736200662,2.7232742449247636,107.25834784133959,7.021815299038791,78.56937366589345
Re2S2,91.2436075763974,111.12518759155735,7.549686117704092e-5,91.23760764794653,7.549686125285721e-5,8.470844642574647
Re2Se2,95.66573593318013,83.94710797227991,0.0007109745468577378,95.66518032532466,0.0007105672046571899,10.527945859327206
Re4O8,217.3243482931103,55.193820681815225,-2.374342842609188,227.7784034286024,0.927293887308615,148.82906967588002
Re4S8,145.90334912987916,28.96800289582276,2.445588499232243,148.30143037134243,2.883732869004675,106.3511974915905
Re4Se8,130.5805121361151,25.19860579552055,2.6526551209820544,133.24130668294774,3.585809120137595,93.62988879654665
Re4Te8,113.9551801766283,22.52242630455262,1.2056948340367584,116.37981545658126,3.37294582953447,81.67755736449512
ReH2,175.43755062110128,92.8568447180072,-0.3621443301661464,175.61499668972942,-0.3537569021869628,82.23608659595133
ReS2,27.57492136342375,12.013627091403027,-4.852841105995679e-7,27.5693147873684,-4.880405309304384e-7,19.681353066549356
Rh2Br2O2,191.9685408762853,13.658010758147485,-1.1776903194516427e-8,82.73701204635567,-5.03926312167099e-9,38.614021219209995
Rh2Br2S2,135.36543996427355,10.73978901453622,-1.176230948953842e-6,84.73707663850716,1.3139337200712396e-7,44.291522051012365
Rh2Br2Se2,107.45089347490807,11.693419048650185,1.7143592040372653e-6,77.37948292584142,6.191458807764427e-7,33.490226202863504
Rh2Br6,33.91723088524829,9.458699683555148,0.008141969830198372,34.43766928213716,0.007615235879502873,23.460173992301414
Rh2Cl2O2,194.1947439389445,13.70978578724281,-9.092043970152993e-7,102.99147914673807,-1.2748728524214068e-6,42.8547527912247
Rh2Cl2S2,136.90159824898439,12.374453258341775,2.6139795325474668e-6,91.7942459315915,1.8515474478145486e-6,46.46951473200591
Rh2Cl2Se2,108.65679681978206,12.554055500461072,1.8160585823103168e-6,82.0256995415796,2.1685160027412067e-6,35.09142834525915
Rh2Cl6,39.245926865654454,11.81272171209056,-0.006456700800454912,39.3462980793605,-0.005491544981866271,26.850852061694223
Rh2I2O2,184.2981652598654,13.928708463450837,-6.550617387913273e-8,66.90220406815006,-3.992767600903707e-8,29.994054004833437
Rh2I2S2,131.98429241791914,9.317962065859993,1.5268433868230286e-6,79.78790559343315,4.663488360819473e-7,40.135152423519756
Rh2I2Se2,104.54568458911587,10.438299996440799,6.296649696457437e-7,76.10461476428615,8.80924680416609e-9,30.789883022602954
Rh2I6,30.037589193818427,9.11438496549815,-0.017526445569486904,31.20324250603199,-0.02076815185300884,21.13417477301867
Rh2O2,68.16047416487677,19.718085029901843,2.0428282391112504e-7,46.48212750115308,1.2230001862391286e-7,41.590663677220356
Rh2S2,79.28652701647007,52.939256889651055,-0.01695630314686539,79.97652402670622,0.006537848192481493,27.74020375682312
Rh2Se2,69.27321332017601,48.60934318697274,-0.017671732012663175,69.01144663422325,-0.001288905798680012,21.798909671460972
Rh2Te2,39.548275333025025,15.106675332378888,3.9217745447106575e-8,39.5440699743984,3.841394168253244e-8,72.38019648637386
